author,comment,likes,published
@annisaayp,Dr. Tirta kalo dijadiin satu sama pandu kek mana ya?😂,0,2025-12-17T14:44:43Z
@imhankspendubar867,"kenapa Professor nya English nya gk US aja sih, ekspresi ku sama dengan dokter tirta harus mencerna dengan baik perkataan nya karena tidak terdengar dengan jelas😅",0,2025-12-17T14:44:34Z
@Junabw,😂,0,2025-12-17T14:44:11Z
@TheLantuna,"Disuruh dateng ke logickah frimawan, dateng ke sini terus dokternya 😂",0,2025-12-17T14:43:42Z
@Asmaraloka25,Lagi ? 😂,0,2025-12-17T14:43:17Z
@GebrilVoid,are we talking about tit sir?,0,2025-12-17T14:40:44Z
@riyadi6936,Dia lagi dia lagiiii dan kalah lagi kalah lagiiiii,0,2025-12-17T14:40:20Z
@gurumain7702,",,mmm😊",0,2025-12-17T14:39:31Z
@kittennoir_0,Tamu tetap Bang Radit wkwk,1,2025-12-17T14:39:29Z
@riyanhabibie260prajurit5,malah barongan tak tak tak 😂,2,2025-12-17T14:38:54Z
@dhbang3115,"25:10 ekspresi gw pas lagi ujian listening, wkwkwokwow",354,2025-12-17T14:38:31Z
@flogg-s9t,"17:23 nah sama aja kayak bau kamar/rumah/badan kita sendiri, kita gatau baunya kayak apa, tapi orang lain pasti tau bau khas runah/kamar/badan kita😅",13,2025-12-17T14:38:26Z
@ninadesu9699,"Bang, kapan dia datang lagi?",0,2025-12-17T14:37:37Z
@tajur_pdd7ranggarekasamudr464,Gada kapok kaponnya ni dr tirta 😂,1,2025-12-17T14:37:20Z
@KecanduanHotWheels,Dokter kesayangan kita semua 🎉,1,2025-12-17T14:37:18Z
@sulaemanpasmer495,sangat bermanfaat bang dit,0,2025-12-17T14:37:00Z
@DandelionSky018,46:45 dengan muka cengohnya dr tirta 😂,42,2025-12-17T14:36:45Z
@Embun-x3l,Seneng bgt klo udh ada dokter tirta🎉🎉,0,2025-12-17T14:36:35Z
@myaendaham,25:10 ekspresimu lo dokkkk 😭😭😭,1,2025-12-17T14:35:21Z
@yourkeb,"Buset DOKTER TIRTA LAGI? UDAH BERAPA KALI? WKWKWKWK

KALIAN BIKIN ACARA BERDUA AJA WOI",24,2025-12-17T14:35:17Z
@solo.1st,konsul berkedok podcast 😅,1,2025-12-17T14:34:01Z
@Arthur-e3h2b,harusnya sih indahkus ikutan juga disini kan?,0,2025-12-17T14:32:40Z
@MonikaPutri-w8y,Ini yg ditunggu wkwkw,0,2025-12-17T14:32:32Z
@Creatifproject-s5d,bangke dokternya dirosting bahasa indo kwkwkw,0,2025-12-17T14:32:18Z
@hafizperdanaputra2433,bukan nya kalau kena sarah bisa perawatan ?serius nanya,0,2025-12-17T14:31:56Z
@edwin1277,Ajg konspirasi biar beli charger 33:16 dia dokter bkn ngkoh2 konter 😅,0,2025-12-17T14:31:54Z
@deliadelviani1289,Haha dia lgi 😂,0,2025-12-17T14:31:45Z
@evioktaviani9312,dia lagi hahhahah,0,2025-12-17T14:31:42Z
@AkungameDtmltb,Bahkan santetpun sekarang beliau percaya,3,2025-12-17T14:31:00Z
@friantiis,"Setiap bahas kesehatan sama dokter spesialis, datengin jg dokter tirta, jd dokter tirta jadi kyk guest tetapnya radit sambil bahas kesehatan sama dokter lain",63,2025-12-17T14:30:51Z
@yurdasatrio,Nih duit sponsornye kenceng. Lama bgt durasi buat iklannya😂,1,2025-12-17T14:30:47Z
@ikrimamaghfirawulandari9219,"Kalo hidup hampa ngga ada yg marah2   ""ah undang aja dr Tirta""😅",1,2025-12-17T14:30:32Z
@basikali-d3z,Sebulan sekali harus udang sih,0,2025-12-17T14:30:22Z
@febriana7221,itu ko profesor nya gak ketawa ya 😂,0,2025-12-17T14:30:04Z
@rgmstreaming,Ngakak 😂 berasa sesi terapi rutin 😂😂,1,2025-12-17T14:29:52Z
@aamat.,😂😂dimna ipul kalah disitu dokter kesayangan bg Raditya datang,2,2025-12-17T14:29:47Z
@lilylilypi,"dokter tirta ekspresinya sangat mewakili aku pas dengerin prof liu ngomong 🤣🤣🤣
sulit dimengerti gais 😂😂😂",11,2025-12-17T14:29:19Z
@val.ahmad98,JUJUUUUR beliau nyaman ye dul yeee 🤣 balik lagi,0,2025-12-17T14:29:08Z
@masteg_,"Kalo ada..?
Gak ada..
Kalo ada..?
Gak ada..
KALO ADA..?
GAK ADA..",1,2025-12-17T14:29:05Z
@ikrimamaghfirawulandari9219,Setahun full episode dr Tirta rispek cuan ADSnya 😅,0,2025-12-17T14:28:54Z
@wifaay,4x dokter tirta ke podcast bang radit,2,2025-12-17T14:28:48Z
@slmn8715,27:55 wluwluwluwlu moment terulang kembali wkwkkwk 🤣🤣,50,2025-12-17T14:28:44Z
@suwijiwidodo2310,Dr Tirta vs Dr Sun Yat Sen,0,2025-12-17T14:28:09Z
@mikumarcel7223,BUAT PODCAST DUA AN SI INI,1,2025-12-17T14:28:06Z
@yasminalaydrus469,Kasih arti napa siii radit,0,2025-12-17T14:27:59Z
@Ard_Talk,15:36 Higienis sekali cangkemnya,0,2025-12-17T14:27:59Z
@ltdcoco8716,"berasa diceritain nonton harry pottahhhh
wkwkwkwk",1,2025-12-17T14:26:16Z
@yinandyoutstudio,"cuk, aksen apa ini ya? susah banget dengernya",0,2025-12-17T14:25:56Z
@nanchaara,awkoakwowka beliau lagi,1,2025-12-17T14:25:30Z
@muhammadharry,Kecap bango 😂😂,0,2025-12-17T14:24:45Z
@susi_armykookie8014,Salah bgt gw nonton ini sambil makan ☹️🤢,0,2025-12-17T14:24:29Z
@ayufrzzz,lucu banget dokter tirta ngomong enggresnyaaa,1,2025-12-17T14:22:58Z
@yusufmanurung4137,Apa nama odol nya bang?,0,2025-12-17T14:22:30Z
@abonsusu5556,"ada dr cipeng jadi lebih lucu anjir wakwakwka, jangan2 sengaja invite dokter dari luar cuma biar ada komedinya dari dr. cipeng wakwkawka",0,2025-12-17T14:21:22Z
@RaisaAfifah-m9i,Dokter Tirta menurut gw harus di cek sih ke psikolog dan rsj hahahha dalem banget ke Liverpool 😂,1,2025-12-17T14:21:19Z
@firman5944,Semua lawan berat wkwk.,0,2025-12-17T14:21:00Z
@ryanskudo,Kalau tamunya dr. Tirta kontennya langsung di up aja,1,2025-12-17T14:20:29Z
@bakharaalief650,"Anjir dr tirta udah sekelas pandu winoto, udah jadi pikachunya bang radit",0,2025-12-17T14:20:18Z
@didikpras5665,lama2 jadi ky pandu dulu,2,2025-12-17T14:19:55Z
@missmedhok3422,Duo soft spoken,0,2025-12-17T14:18:44Z
@frayude,dr tirta adalah pengganti bang pandu,0,2025-12-17T14:18:27Z
@milova90,CHANNEL KU SEDIA BOKEEP SUSUNYA BESAR,0,2025-12-17T14:18:11Z
@rahdiis,Paso peso,0,2025-12-17T14:17:49Z
@airobooster,46:45 ekspresi muka dr Tirta mewakili mayoritas penonton 😂,238,2025-12-17T14:17:22Z
@obetjibet7026,27:57 wlu wlu wlu wlu Huekkkkkk,12,2025-12-17T14:17:21Z
@mharis9,gw kira level listening gw turun ke A1,0,2025-12-17T14:15:52Z
@Anonn01,"mantab, kalau sama dr. tirta edukasi, komedi, roasting dapat semua😂
sering"" undang beliau bang asik nonton nya😅",0,2025-12-17T14:15:42Z
@suls99,bintang tamu beras bang radit😂 ngabrutttt,2,2025-12-17T14:15:09Z
@dzarin.,tes listening,0,2025-12-17T14:15:07Z
@senpaisatoshi7,SUMPAH COKK… INI BERMANFAAT BANGET ILMUNYAA🔥🔥🔥,3,2025-12-17T14:15:03Z
@DandelionSky018,"dengan kepercayaan logat inggris masing"" 😂",200,2025-12-17T14:14:37Z
@raffialfarizi9764,"bahas otot  mas radit, sama dr.tirta lg aja biar seru",1,2025-12-17T14:14:20Z
@GilangDirga-z8g,Wkwk dr Tirta lagi,0,2025-12-17T14:13:32Z
@balianrompies429,Dr liverpool 😅😅,0,2025-12-17T14:12:58Z
@anggitasiuce6459,Idolaku dok tirta😊,0,2025-12-17T14:12:35Z
@lanarezky3944,Sebulan 2x 🤣🤣,0,2025-12-17T14:12:26Z
@andreswijaya369,21:07 🤣🤣🤣,1,2025-12-17T14:12:14Z
@delvianaadel9082,Plis dong bg radit lain kali ada translate nyaa,0,2025-12-17T14:12:14Z
@YLZURRA,INI PASTI KONSPIRASI BIAR BELI CHARGER 😂,0,2025-12-17T14:12:12Z
@aliy220,radit di mata-matakke dokter tirta coba wkwk,0,2025-12-17T14:12:10Z
@gerardypramudya,"Next ajak dokter tirta makan makan, gantiin si rais ama pandu🤣🤣🤣👍👍👍👍",0,2025-12-17T14:10:09Z
@Umewzaan,Wlu wlu wlu hwwueeck 😂,0,2025-12-17T14:10:09Z
@alamfirman42,Emang beneran susah dimengerti pronouns nya chinese 😢,0,2025-12-17T14:09:54Z
@lutfiadinta,Dokter cina KW dengerin dokter cina ori ngomong bhs inggris pula wkwk,0,2025-12-17T14:09:44Z
@Elon_musk77777,"Wih,mantap, ada Radit ,er Tirta ama Kuch Justin",0,2025-12-17T14:09:10Z
@Pfvhrfkk,"dr tira: ""aku kembali""",1,2025-12-17T14:09:00Z
@Mooawee,Dokter kesayangan kalo ada endorse,2,2025-12-17T14:08:56Z
@mubonnurrochman6334,Teori ngawur cok,0,2025-12-17T14:08:48Z
@agisberlyn1168,63.518x ditonton,0,2025-12-17T14:07:52Z
@MiftahHudin-u1l,"Dr. Tirta said:""Konspirasi biar beli charger"",,🤣😆",110,2025-12-17T14:07:46Z
@amonrafli7371,Cape banget kayanya dia ngomong inggris kasian kaya denger google  wkwkwk kasih aja penerjemah  aja bang kasian wkwkwkwk,0,2025-12-17T14:07:22Z
@JarofRichandHardStar,"Demi duit, dibiarin orang ngomong ga jelas nongol",0,2025-12-17T14:06:57Z
@Littleboy198,"fans paling nothing to lose tetep fans MU, kalah menang tetep haha hihi😂",0,2025-12-17T14:06:09Z
@miwan4657,Awas bang nanti di sumpahin silit mu kobong 😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣,0,2025-12-17T14:05:54Z
@gunadihartono1761,Sekilas kayak coach justin 😂,1,2025-12-17T14:05:51Z
@SultanRevalino,Gw 25:10 ketika dr Liu Jitaro sedang menjelaskan,0,2025-12-17T14:05:43Z
@doves25onblankcanvas,"Lagi lagi dr.tirta, tamu wajib nih yeeee😂",0,2025-12-17T14:04:56Z
@SusiLawati-ld3qs,Denger dokter china ngomong cangkemku koyo melu pegel😅,0,2025-12-17T14:04:21Z
@bayuapriansah3783,gak kapok dokter tirta di undang ya ahaha,1,2025-12-17T14:04:11Z
@cahayawijaya1292,"Makanya jangan suka makan susi atau mentah.
Itu bakterinya sangat banyak,dan kita manusia tidak diciptakan untuk makan makanan mentah terlalu banyak.",0,2025-12-17T14:03:59Z
@dikisaputra3123,bang radit harus buat series malam minggu tirta sih😂,1,2025-12-17T14:03:32Z
@fasliade3529,Dokter soft spoken harus muncul terus sih😂,0,2025-12-17T14:03:31Z
@SoulS467,"wkkwkwkwkwkkwwk
dr. tirta langganan bgt
bikin program aja ga si",2,2025-12-17T14:03:31Z
@vitoarifin7097,Lagi lagi dan lagi 😂,0,2025-12-17T14:02:52Z
@gabrielchris8064,dokter kasayangan podcast bang radit,0,2025-12-17T14:02:35Z
@mbokechiiky447,"Napasnya siapa sih, serius nanya akuh😂 25:07",0,2025-12-17T14:02:24Z
@tekituman9261,😂,0,2025-12-17T14:02:24Z
@MasArkan,full 30 hari tiap buka puasa sih ide bagus ini konten sama Dr Tirta,328,2025-12-17T14:02:17Z
@rezaar1824,Pasti rame nih Tirta 😂,0,2025-12-17T14:01:51Z
@merryadrian9984,"Bg radit bahasa inggris dokter tamu nya bahasa inggris china bg, effort buat ngertinya. Dokter tirta hebat bangeg bisa ngerti dengan bener",1,2025-12-17T14:00:34Z
@hanifahnurusyifa1324,"Bintang tamu favorit bang radit: dr. tirta, chef juna, om deddy wkwk😂",1,2025-12-17T14:00:31Z
@teletele5494,Prof liu mirip coach justin,0,2025-12-17T13:59:46Z
@Labqy_,jir,0,2025-12-17T13:59:45Z
@iwandarmawan2095,oohhh... iklan usmile toh,0,2025-12-17T13:59:38Z
@affaarif,bahasa bahasa medis + aksen cina = listening tes ielts,1,2025-12-17T13:59:05Z
@satyadangir1827,"Ini bang radit berobat berkedok podcast,
Dapet konsultasinya, tp ttp cuan 😂😂😂",0,2025-12-17T13:58:18Z
@anam1431,33:15 sesama chinese pikiranya sama wkwkkwkw,0,2025-12-17T13:57:41Z
@Yuseii-fr3lb,Julid di depan muka dokternya.,0,2025-12-17T13:56:57Z
@anarakyra,ini gaada yang mau bikinin acara khusus buat mereka berdua kah?,0,2025-12-17T13:56:27Z
@ftytn,setiap bulan podcast sm dr tirta,0,2025-12-17T13:56:04Z
@renandaputri3,judulnya ngapa begitu sii😭🤣,0,2025-12-17T13:55:54Z
@eduardoGifano,Gak kuat sm dr tirta sering2 endorse bareng disini ya dok😭😭,0,2025-12-17T13:55:53Z
@Aisyah-dg6hb,wkwkwk dokter tirta lagi dong,0,2025-12-17T13:55:40Z
@Copycatto,harusnya sekalian ngundang indahkus ya buat jadi translator,0,2025-12-17T13:55:33Z
@uncle.Jo_dentist,"Betul banget, bapil pada anak berulang seing berhubungan dengan banyaknya lubang",2,2025-12-17T13:55:26Z
@faisalyudi5414,Closing video paling ngakak😂😂,0,2025-12-17T13:55:18Z
@bukansiapa-siapa3186,"Padahal jawabannya sederhana, akun nya Arne slot itu lagi dimaniin ama pelatih botak Belanda lain. Ten hag atau Patrick misalnya",0,2025-12-17T13:55:18Z
@fifinlestari3062,luwucuuu cok dr. tirta iki 🤣🤣🤣,0,2025-12-17T13:54:57Z
@danielperdanaam3,always favorite dr. tirtaa cipeng wkwk cintot cinta otot,0,2025-12-17T13:54:47Z
@Dirlydry9,dokter ini lagi…,2,2025-12-17T13:54:38Z
@aidahputri7092,gak ghennah iki dr tirta wkwk,0,2025-12-17T13:54:33Z
@adla36,lucu banget ekspresi dr tirta waktu dengerin tamu satu lagi,0,2025-12-17T13:54:33Z
@trisnamaulidadiyanti6786,"Language dokter tirta, language 😂 cangkem mambu😂",0,2025-12-17T13:54:32Z
@herofany6073,"wkkwkwwk dokter tirta bajingannn, wong cinone jek njelasne malah guyonan wae wkkwk",0,2025-12-17T13:54:02Z
@M.28MR,Tamu langganan ini lonceng hijau 😂😂,2,2025-12-17T13:53:51Z
@rubbyfrs,ni org makin lucu aja,4,2025-12-17T13:53:22Z
@akbarfebrian1114,46:12 wkwkw,2,2025-12-17T13:52:49Z
@dwiayulestari1579,Lieur euyyyyyy,0,2025-12-17T13:52:42Z
@ahmadarifaryanto5253,gokils,0,2025-12-17T13:52:34Z
@biggerthanmybody,buseeeettt dok cipeng lageeee wkwkwkw,0,2025-12-17T13:52:05Z
@lukasmini8694,Ehh ada dr.Tirta,0,2025-12-17T13:52:01Z
@supremie_tv,Menit 25:09... Maaf dr.tirta diriku salfok ekspresinya... Wkwkwk,0,2025-12-17T13:51:30Z
@anam1431,"Sorry prof,kalimatnya ga jelas blas.😂",1,2025-12-17T13:51:06Z
@ForKajian6881,"kontuik balapuik lapuik, tu tio :p",0,2025-12-17T13:50:46Z
@khainamikaze,25:10 mukanya dikondisikan dok😂😂,0,2025-12-17T13:50:07Z
@eliteempire933,Fix Dr Tirta sudah jadi BESTie nya bang Radit😅😂,0,2025-12-17T13:48:34Z
@sulemax9907,"Accent nya agak beda ya dokternya, jadi dengerin seksama ya",1,2025-12-17T13:48:24Z
@AdisSusilo42,Dr.tirta repeat order?,0,2025-12-17T13:47:58Z
@andrewatuseke5134,kurang jelas dok lewat chat aja,0,2025-12-17T13:47:29Z
@theclprrr,KOCAK BANGETTT COKKK,1,2025-12-17T13:46:41Z
@ruru.mp4,"Bang, podcast sama dr tirta minimal seminggu sekali wkwk",1,2025-12-17T13:46:29Z
@Vheaxdead,27:57 epic momentos,1,2025-12-17T13:46:09Z
@Vheaxdead,27.57 epic momentos,0,2025-12-17T13:45:52Z
@Anticard,dokter tirta adalah dokter kesayangan bg radit. bkin series ber 2 bang wkkwkw...,0,2025-12-17T13:45:38Z
@nurhasina8908,"dr. tirta, dr. gia, raditya dika podcast yok 😅",0,2025-12-17T13:44:37Z
@kawaiiken89,"usmile, im smile, we smile wkwkwk",0,2025-12-17T13:44:14Z
@leeonberk,25:10 dok mukamu dokk wkwk,24,2025-12-17T13:44:04Z
@NAFTiawan,Podcast 1 robot dan 2 orang baek,5,2025-12-17T13:43:24Z
@felfoll,dokter tirta bingung,1,2025-12-17T13:43:11Z
@tutaa,Nih kayanya next episode bareng save juna lagi 😂,0,2025-12-17T13:43:02Z
@tableandrecords,Itu bukan higienitas ORAL tapi HIGIENITAS MORAL 😂,17,2025-12-17T13:43:00Z
@Ritsu_Mae,25:40 koh Tirta,0,2025-12-17T13:42:53Z
@sandy-niichan,"tbh seru bang radit sama dr tirta, tapi selalu ada 1 tamu bawa product udah kaya bang radit sama rais atau yono yang tiap ada tamu lain dia yang diajak",0,2025-12-17T13:42:17Z
@SheilaShalsabila,Pendengaran editor diuji disini 😭,1,2025-12-17T13:42:04Z
@DairylHidjazi,astagaa ngakak banget pas translate inggris to indo nya sama doktir,0,2025-12-17T13:41:48Z
@xarfhy,46:46 😭🙏🏻,1,2025-12-17T13:41:45Z
@rahmakawai2426,😊😊😊😊😊 hassyek teko neh....,0,2025-12-17T13:41:38Z
@GenzoJr-x8u,Bacootttt,0,2025-12-17T13:41:27Z
@ArrdyyRamadhan,"Radit ini gk introvert klo sama dr tirta,,3 kali di undang jirr",0,2025-12-17T13:41:13Z
@Inggridaysssss13,Kemarin lihat dokter di lippo,1,2025-12-17T13:40:54Z
@manda1112-z4j,Ada dokter Tirta auto rame 😂,1,2025-12-17T13:40:54Z
@Whell69,Si tirta ini dateng mulu yah,2,2025-12-17T13:40:51Z
@michaelferdinand8522,harusnya nambah dr indahkus juga,2,2025-12-17T13:40:43Z
@Ricatus,keren banget ini podcast lu bang🎉❤,1,2025-12-17T13:40:23Z
@muhammadfajarsodiq7858,duta dokter soft spoken,2,2025-12-17T13:40:23Z
@makeenarose9270,Hahahahahahaha lagi dan lagi dan lagii,2,2025-12-17T13:40:20Z
@renodokumentasi,Dokter sponsor 😂😂,3,2025-12-17T13:40:15Z
@Frida_Sire,Bang dika ama dokter tirta kaya bapak-bapak tongkrongan. Siapa blg bang dika ga bisa nongkrong? Ini buktinya.,7,2025-12-17T13:39:59Z
@pidianku,(maaf banget 🙏) tp ini seperti menonton 2 orang sedang tes listening wkwkwk,877,2025-12-17T13:39:45Z
@widaljatsiyah,untung tamat nonton harry potter sama peaky blinders 😂,2,2025-12-17T13:39:41Z
@Namegiiii,Bang Niky Mario lagi dong wkwk,3,2025-12-17T13:39:14Z
@storyofsunshine,HARUSNYA ADA INDAHKUS,11,2025-12-17T13:39:14Z
@Juleeehaaa,Salfok tangan,3,2025-12-17T13:38:31Z
@bayuasking4164,Bang Radit harusnya kalo ada Liverpool menang ataupun kalah ajak dokter Tirta dan fans MU biar lebih seru wkwk,4,2025-12-17T13:38:28Z
@RiniDwilestari-p4q,Bnyk ktawa ny aku nonton ini terhibur😂,1,2025-12-17T13:38:28Z
@SahdiIkantana,Dari dulu ke dulu KEMANG88  selalu jadi Idola banyak orang ❤,2,2025-12-17T13:38:17Z
@overgreed.,mainan bang radit datang lagi😂,3,2025-12-17T13:37:38Z
@jakaperdana14,"Cocok udah bikin program bedua, wkwkk",3,2025-12-17T13:37:34Z
@detra_vianzt,"lucu banget pas bang radit ngomong ""cangkem mambu"" 😂",8,2025-12-17T13:37:23Z
@astrikimunik9150,Sial podcast ini lucu banget perut gw sampe sakit😭,36,2025-12-17T13:37:19Z
@BrandonNabil,Bang kali ini susah banget bahasa engresnya jujur,18,2025-12-17T13:36:54Z
@vikifadhilah,seminggu sekali boleh deh ni dokter dipanggil,1,2025-12-17T13:36:33Z
@dyahpr5521,"Paling seneng klo bintang tamu nya dokter2,  banyak ilmu nya. Apalagi klo dr tirta yg datang, lebih seru aja ngobrol nya😃",0,2025-12-17T13:36:29Z
@yudaindogemstone,Dia balik lg ksni tpi posisi liverpool masi dbawah MU 😅,0,2025-12-17T13:36:13Z
@Swamatchamu,Cie kesayangannya bang radit....😂,0,2025-12-17T13:36:08Z
@ridwanfirdausy7736,"halooo dokter kesayangan, di podcast kesayangan",0,2025-12-17T13:36:02Z
@RampoRapowan,"3 years old, cigar addict",0,2025-12-17T13:35:56Z
@astrikimunik9150,Anj ketawa bgt😭,0,2025-12-17T13:35:53Z
@nindyelsa7771,Bang bikin series kesehatan bareng dokter tirta bang,0,2025-12-17T13:34:42Z
@Donkridd,dr tirta sekilas mirip GD jir 😭😭,0,2025-12-17T13:34:10Z
@catataninka4684,Kayaknya seru kalo undang mpok citra dan kang didi bang...,0,2025-12-17T13:34:07Z
@dandruff3414,Lucu juga melihat 3 orang yang mother tounge-nya bukan English bicara English pakai dialek masing-masing 😂,1177,2025-12-17T13:33:57Z
@メメックガチョル,"wulwuwlu bwek
- dr tirta",0,2025-12-17T13:33:26Z
@naufalzulfikar5220,"sakit perut gua duh endingnya, asik sendiri banget dia wkwkwkkw😭😭😭",0,2025-12-17T13:32:46Z
@mirzaazzahra9056,Udah 3 kali dia kesini😂😂,0,2025-12-17T13:32:40Z
@dexie135,22:58 wkw holing anjir,1,2025-12-17T13:32:28Z
@dewandratito12,bang radit kedatangan IRONMAAN,2,2025-12-17T13:32:19Z
@nimenesia360,22:53 dokter Tirta ngomong titid,1,2025-12-17T13:31:51Z
@AmsarRash,Gak bisa enggris,0,2025-12-17T13:31:18Z
@justaname3414,Sumpah diundang mulu 😂dokter tirta - kayak ada segmen khusus kayak sama pandu winoto,0,2025-12-17T13:30:14Z
@mafrikha1440,Bg. Radit ketagihan bgt sama dogter tirta yak 😂🤣🤣,0,2025-12-17T13:30:13Z
@fandi3328,Harus ada series bersama dokter tirta😂,0,2025-12-17T13:30:11Z
@ikaamaliafitriana1648,mood bangetttt kalau bang radit sama dr. tirta 😂,0,2025-12-17T13:29:56Z
@amirsarifudin16,"Masih penasaran kenapa Tirta enggan sekali/ sangat sulit bersuara membahas apapun yang bersinggungan dengan pemerintah, termasuk bencana Sumatera ini.

Influencer besar tapi kayak useless.
Sorry to say.",0,2025-12-17T13:29:48Z
@amandaprasetyaputri6979,Closing yang membagongkan 🤣🤣🤣🤣🤣🤣,0,2025-12-17T13:29:09Z
@eureg,dr tirta ini tamu atau member?,0,2025-12-17T13:28:43Z
@daanxdm,"gokil,  Donnie Yen",1,2025-12-17T13:28:41Z
@egasyahrul4430,ini tamunya bapak temen anaknya yah,0,2025-12-17T13:28:40Z
@wansrawk,soulmate 😂,0,2025-12-17T13:28:11Z
@putriverdianadwicahyani8321,"kaget banget tiba tiba ada profesor, thank u bang raditttt",0,2025-12-17T13:27:36Z
@beyourself5952,"36:35 ""because my ti**s is yellow "" - Dr.tirta 2025 akhir",0,2025-12-17T13:27:32Z
@amiremangjong,yang suka dr tirta dtg ke bg radit pasti sering ngedoain liverpool kalah 😂,5,2025-12-17T13:27:15Z
@ainissshf,"buat program bareng aja dah bang, seminggu sekali😭",0,2025-12-17T13:26:45Z
@kuroneko6387,"Adain perang makanan lagi bang, tapi ama dokter tirta. Tapi makananya tergantung liverpool. Kalo menang enak, kalo kalah makanan aneh.",0,2025-12-17T13:26:10Z
@ClipAmpuh,"Mungkin selain bikin podcast,  bang radit  bisa bikin segment khusus atau title khusus bareng dr tirta",1,2025-12-17T13:26:07Z
@c.santoso9790,Please bikin acara berdua sama dr tirta 😂😂,0,2025-12-17T13:25:48Z
@ADINURSAPUTRO-y2m,tolong muka dokter tirta dikondisikan,0,2025-12-17T13:25:48Z
@sitiemmakustianingsih9023,ngakak banget nonton iniii😂😂,0,2025-12-17T13:25:45Z
@ayraaytnamarb,Jadikan dr tirta istri ketiga setelah pandu,1,2025-12-17T13:25:43Z
@susinurcahyati222,Bikin program berdua donk bang radit.sama dokter tirta..bakalan rame deh,0,2025-12-17T13:25:41Z
@flowerpetals1749,"Bang bikin episode khusus bersama Dr. Tirta deh bang, cocok kalian tuh😁😁",0,2025-12-17T13:25:22Z
@AlfadliYohanda,Begini lh seharusnya sebuah Build-in Product with smooth way and very good education in the same way,0,2025-12-17T13:25:15Z
@tableandrecords,Yes SETIAP LIVERPOOL KALAH UNDANG DR TIRTA😂,13,2025-12-17T13:25:07Z
@diadia9875,Mantap 😂😂😂😂😂,0,2025-12-17T13:25:05Z
@zaa5907,Ini dia was wes wos yg ditunggu,0,2025-12-17T13:24:37Z
@buibu_desa,"Dokter kesayangan ini nampaknya memang cocok dibuatkan series, Bang Dika. 😅😅🤣",0,2025-12-17T13:24:33Z
@safiracf,lucu bgt duo bapak2 44:41,2,2025-12-17T13:24:31Z
@MobaLegend-u9c,Halah Tirta g brani ke logika firmawan e.gatel tirta😅,0,2025-12-17T13:24:14Z
@Rioumoeka,tang tang tang,2,2025-12-17T13:24:07Z
@faizalfahmi925,"One month, one tirta",0,2025-12-17T13:24:04Z
@crushwoody,Series Bang Radit X Dr Tirta,2,2025-12-17T13:23:56Z
@ShinTama.0,Best duo of the year,0,2025-12-17T13:23:49Z
@alvianaafifah1366,23:00 ngakak bangke😂,1,2025-12-17T13:23:47Z
@rizkaccvads5846,🤣🤣🤣🤣🤣🤣🤣🤣🤣,0,2025-12-17T13:23:29Z
@rizqinam__,Fix ijazah dokter tirta kali ini ditahan bang radit😂,0,2025-12-17T13:23:27Z
@bungalist,Stress release dan healingku adalah melihat orang lain stress... melihat dr.tirta stress gara2 liverpool 😂😅,0,2025-12-17T13:23:22Z
@SofiyanArifKurniawan,"Lucu anjir, ekwkwk ...",0,2025-12-17T13:23:08Z
@WahyuSam-yr1ku,Minimal dok tirta harus ada min 1x sebulan biat bahan cengan 😂,0,2025-12-17T13:23:06Z
@zapnu9866,"Fr gua juga ngunyah kiri, sampai lecet kena kripik🗿",0,2025-12-17T13:22:36Z
@Juleeehaaa,Duta soft spoken indonesia is back,0,2025-12-17T13:22:24Z
@kiteging8208,"""Cangkem mambu"" Ini podcast apaan dok? Cangkeme dr. Tirta bosok😂😂😂😂",0,2025-12-17T13:22:21Z
@qmis6875,"bang Besok kalau gue telat bangun gawe, itu salah lu yah",0,2025-12-17T13:22:16Z
@lelakumala7472,Cangkem mambu 😂,0,2025-12-17T13:21:46Z
@latifahahahahaha5303,Mantap bang radit...,0,2025-12-17T13:21:39Z
@azif35racing52,kombinasi ganas dr tirta radit dan nicholas saputra wwkwkwk,0,2025-12-17T13:21:28Z
@alpiandibudiman84,"Radit + tirta combo maut 
Radit + Deddy combo maut 
Radit + 
- Siapa yang kalo lu nnton lu betah dan g kerasa waktu nya cpt bngt 😂",0,2025-12-17T13:21:14Z
@rioriyo2412,bg bikin segmen bola brg dr.Tirta g sih seruu,0,2025-12-17T13:20:23Z
@faaruqalansari2339,27:57 wkwkwkwkwkkwkwkwkwkwk,8,2025-12-17T13:20:18Z
@axellirvine,Dr tirta jd co host seru nih bg,0,2025-12-17T13:20:06Z
@bluesparkle412,Dokter tirta lagi 🤣,0,2025-12-17T13:19:47Z
@TheRumiJourney,Bestieeeeeeeee,1,2025-12-17T13:19:43Z
@widiantr_,Duet favorit saya,0,2025-12-17T13:19:31Z
@aidahputri7092,lanjut banggg,0,2025-12-17T13:18:39Z
@kelompokwp9742,Gak di kasih Sub Dong 😢,0,2025-12-17T13:18:39Z
@sonnytriprasetyo2082,"Bang, next undang dr tirta sama dokter mata dong.",7,2025-12-17T13:18:29Z
@raisyahayu4228,Keknya lebih sering muncul dr tirta daripada kak anisa di yt ini😂,0,2025-12-17T13:18:28Z
@rendykampleng27,Makin mengada ada dokter ini 😂,2,2025-12-17T13:18:08Z
