author,comment,likes,published
@Kanaya_Hafiza,"Niatnya memang bagus....tp lebih bermanfaat jika dialihkan untuk program pendidikan yg lain, misalnya...buku gratis, atau seragam gratis...tp untuk yg kurang mampu.
Yg mampu ya gak usah.
Di sklh sd anakku banyak yg tidak dimakan karena menunya tidak sesuai dengan selera anak. Udah gitu diterima dalam keadaan dingin.
Di bawa ke rumahpun jg gak ada yg makan.
Lalu berakhir di tempat sampah.
Sedih banget..pdhl di luar sana banyak orang² yg kekurangan makan....😭",7,2025-08-09T09:22:48Z
@lietjinhan6440,"Sepatan Timur kab tangerang, tetanggaan sama bandara Soekarno-Hatta aja blom dapat MBG.",0,2025-08-09T06:09:25Z
@kabultchanel3922,"Lulus smp punya anak ga mampu ngasih mkn bergizi. Jadi latar belakang. Trus mbg buat smua anak di indonesia. 

Sprtinya blm konsisten deh.

Padahal banyak opsi dan tidak harus nambah anggaran. Bisa merustrukturisasi bantuan buat masyarakat. Contoh blt yg tadi nya uang dan beras jadi MBG tapi sistem yg dibuat bukan bikin dapur dll.",0,2025-08-09T03:37:49Z
@juliettst5203,"Eropa dan negara maju gak perlu ksh mkn gratis krn mrk sdh bli makanan sdr 😂
Negara maju di ksh voucher atau dpt duit dr pemerintah tiap 2 minggu utk yg low income.
Ksh uang nya gak perlu lwt org ini itu atau yayasan ini itu lsg msk rek org trsbt.
Sdh lbh canggih dan tersystem.",2,2025-08-09T02:40:10Z
@unsortircamera9514,"MBG banyak yang sia sia, anak anak tidak makan alasannya tidak enak.. Sekarang banyak anak-anak sekolah kembali membawa bekal dari rumah...",10,2025-08-09T02:38:35Z
@rahmawatirendra6684,Obrolan tingkat langit... Keluarga yg baik2 saja... Hhh,3,2025-08-09T00:42:54Z
@RianaSariRitonga3193,"Prettttt... Prof omon omon  ya kyk gini inih...pulll teori...makan gaji doank😂
Trn kebawah... keliling sono kyk bpk Aing 👍❤",0,2025-08-09T00:37:38Z
@sangguru1005,Kasian daerah2 tertinggal anak2nya hanya bisa nelan ludah...ironis bgt,2,2025-08-08T23:16:19Z
@asrultgc,"program bagus tapi pelaksanaannya berbasis proyek, shg banyak makanan yg tidak disukai anak, tidak dimakan krn menu tdk cocok, banyak yg basi, akhirnya pemborosan anggaran negara, kesimpulannya program hambur uang rakyat",0,2025-08-08T22:48:37Z
@bunursaalikulbunur1783,kok tempat ku belom ada yg dpt mbg...itu karna apa ya ..kok saya gk faham..itu apa tergantung pd pemda nya,0,2025-08-08T22:36:33Z
@sheptian69,"Negara mau gagal bayar, ini proyek aja bayar macet2 pdhal yg ribut maren punya bowo 😂",0,2025-08-08T21:50:26Z
@ninamunawaroh2499,"MBG dilapangan kenyataannya banyak makanan mubadzir ,terbuang, karena  anak yg sdh makan dari rumah , cara masaknya makanan cepat basi. menunya yg kurang cocok dgn anak.
Lebih baik di kelola oleh komite ortu di sekolah masing masing, agar benar benar bermanfaat tanpa mubadzir.",4,2025-08-08T20:44:39Z
@teddicted,bagus nih PR training nya👍 tapi realita lapangan beda sm hasil laporan ke istana gading ya 😂,5,2025-08-08T20:38:42Z
@MalikaFarm-f2m,Anak ku kelas 2 SD juga belum pernah dapet..tp dapur sudah berdiri kokoh. Yg dapet proyek DPR kabupaten,0,2025-08-08T17:09:45Z
@VictorDicky,masih belum digodok mateng makan siang gratis sedikit memaksa. akibatnya lihat sendiri berapa banyak anak yg keracunan sampe sekarang?,0,2025-08-08T15:25:51Z
@magentafuschia,Semoga program MBG ini tetap berjalan meskipun pergantian kepemimpinan negara terjadi. Bukan hanya di periode kepemimpinan saat ini saja. Aamiin.,0,2025-08-08T15:09:32Z
@als8380,"Makanannya datang kesekolah tetlambat,  anak-ansk sudah beli makanan sendiri.",1,2025-08-08T14:04:09Z
@iheworld134,"Di kotaku kalsel, bnyk istri2 pejabat / anggota dpr yg menggarap proyek ini, bener2 ga dikasih kesempatan utk umkm",0,2025-08-08T13:56:13Z
@meizu5t268,HOak. Disini di kotawaringin barat blm ada makan gratis.,2,2025-08-08T13:47:49Z
@susrikamila9771,"Perbaikan gizi untuk anak sekolah, mantap 👍🏽 supaya tidak terlalu banyak jajan yang tidak jelas gizinya.",1,2025-08-08T13:44:37Z
@susrikamila9771,Bagus-lah saling mengawasi.❤,1,2025-08-08T13:39:58Z
@nuremgi7056,"Problemnya Dapur atau SPPG sulit berdiri. Karena harus bermodal milyaran. Dan akhirnya yang bisa mendirikan hanyalah para pengusaha pengusaha besar. Walau lebelnya yg menjadi penyelenggara Yayasan, praktiknya yayasan harus menggandeng pemodal yg punya uang besar. Semoga ini kedepan tidak ber potensi konflik.",6,2025-08-08T13:30:04Z
@raffalp5094,Program ini sungguh luar biasa bagus.... Baik dr sisi ekonomi maupun dr segi ketahanan Nasional,1,2025-08-08T13:02:45Z
@user-hq9ef3oh2g,"Pertumbuhan kecerdasan anak dimulai sejak dalam kandungan dan berlangsung pesat pada masa kanak-kanak awal, terutama pada usia 0-5 tahun. Masa ini sering disebut sebagai ""usia emas"" atau ""golden age"" untuk perkembangan otak dan kecerdasan. 
Jadi proyek MBG ladang koruptor dan membuang anggaran negara",3,2025-08-08T12:54:16Z
@timetraveler9105,"Menurut saya, fokus ke pendidikan gizi seperti Jepang.
Ajarkan pola makan sehat dan minimal menghargai makanan dengan cara mengundang/study tour ke petani peternak. Atau ajarkan masak makanan bergizi.
Makan gk perlu gratis, subsidi saja untuk anak yg membutuhkan.
Saya mendukung makan bergizi tapi tidak gratis. 
Tapi ya, pemerintah lebih paham sih mestinya",0,2025-08-08T12:37:55Z
@asihsusil3977,"MBG prioritas daerah terpencil dulu, luar jawa. Mereka yang sering kelaparan, fasilitas pendidikan kurang, jumlah guru yang minim juga. Kalau MBG malah banyak di Jawa dan kota-kota besar ya malah miris 😢",6,2025-08-08T12:25:22Z
@arnoldy7,"Program nya bagus. Tata kelolanya... yg perlu terus diperbaiki.
Dan tata kelolanya harus mendetail sampai produk siap makan..",0,2025-08-08T12:06:22Z
@Ajarnotoati,Kenyataanya Pret,4,2025-08-08T11:56:14Z
@NUDPBengkulu,kenapa di kota pagaralam sampai sekarang belum dapat.........,0,2025-08-08T11:53:58Z
@SitiAisyah-gk2pg,Semua teorinya bagus tp kenyataan dilapangan tidak seperti itu yg terjadi pak budi,4,2025-08-08T11:49:28Z
@aryantomarzuk4195,"program MBG memberikan ruang bagi UMKM di bidang pangan bergerak stabil, baik itu petani, nelayan maupun peternak pasti akan merasakan dampaknya. anak-anak negri sehat dan ekonomi rakyat naik.",5,2025-08-08T11:36:10Z
@SitiAisyah-gk2pg,"Disekolah cucu2 sy kotamadya bandar lampung blum ada ,malah anak2 disuruh bw bekal 4 sehat 5 sempurna dimkan bersama disekolah tolong dicek",1,2025-08-08T11:31:59Z
@putuwirta8785,"Ijin berpendapat, sejauh yang saya ketahui menu-menu di MBG di daerah kami sudah dicukupi oleh orang tua mereka. Bahkan kebanyakan lebih dari 1 sajian menu MBG. menurut hemat saya berilah MBG pada daerah2 yang memang secara gisi belum bisa dipenuhi keluarga mereka. Sehingga program ini betul-betul tepat sasaran dan uang negara bisa dimanfaatkan untuk yang fundamental.",66,2025-08-08T10:28:05Z
